LocationId,WellID,OBJECTID,PointID,OSEWellID,OSEWelltagID,HoleDepth,WellDepth,DepthSource,CompletionDate,CompletionSource,MeasuringPoint,MPHeight,CasingDiameter,CasingDepth,CasingDescription,DrillerName,ConstructionMethod,ConstructionNotes,AquiferType,AqClass,FormationZone,StaticWater,WaterNotes,Status,CurrentUse,StatusUserNotes,MonitoringStatus,OpenWellLoggerOK,MonitorOK,SampleOK,DataSource,Notes,MonitorGroup,WellPdf,MonitorStatusReason,HydrographInterp,PrimaryUseSite_USGS,PrimaryUseWater_USGS,SSMA_TimeStamp
BC0D47CB-4907-4DB9-93AB-02E69724F267,E8D06BD1-CE5D-49ED-AFAF-12878B3A4959,19108,NM-15631,,,,115.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF5D5A3
445F5C34-35F5-44E5-B83F-018E786FD664,BD12C48B-D6B0-40BA-895A-128F99FB8811,25562,NM-22085,,,,70.0,A,1958-01-01 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,D,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,H,0x000000001FF5D5A8
FA403AE0-04B4-4D7F-A97D-029DF589DBFB,474B259B-0F02-4284-ABB6-12AA9E04D9FF,36703,NM-27383,,,35.0,34.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110ALVM,,WaterNotes_0bc0144d,,O,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,O,U,0x000000001FF5D5BE
E3129C1F-3A61-4468-9121-01CB8A68E411,01326E44-5E15-4878-ADD0-12B1D90917C0,10812,NM-07335,,,222.0,222.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF5D5C2
4FEDD844-EEC5-459D-B6BE-01B3151EEBBB,F69E6803-F3BC-4784-AD7B-12C90812C3AC,13496,NM-10019,,,176.0,176.0,A,1993-11-10 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,C,,110AVMB,,WaterNotes_0bc0144d,,C,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,C,0x000000001FF5D5CF
90B9019C-79ED-43BE-B738-01DE4FC1BCDB,6C2BD4B1-7439-461A-BFD1-134C648310DA,31288,QY-0053,,,100.0,100.0,R,1945-01-01 00:00:00.000,R,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,0.4166667,,,Driller_7081fe79,,ConstructionNotes_ac859d06,,,110AVMB/231CHNL,,WaterNotes_3bae7b39,,DL,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"GW9: Groundwater Resources & Geology of Quay County, NM (1966) Charles Berkstresser, Jr. & Walter A. Mourant, NM Bureau of Geology",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF5D610
13B3499A-1A39-41F6-B45A-01A545DBD209,0EBE8D01-8E3A-4AB1-A6C2-13DE22DEA11E,39914,NM-28418,X,,,,A,,,Entered zero for MP hgt for calculated fields. Actual MP hgt may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"Lowry, T.S., et al. (2018) Water Resource Assessment in the NM Permian Basin, Sandia Report SAND2018-12018",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF5D657
00CC3172-4F1C-4C48-B043-05B87EAAC9AD,AECB937D-4F6A-4C9E-9657-1516BA9E7746,23162,NM-19685,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,,0x000000001FF5D6FE
94F2DDB0-6691-495D-B19E-051CDBA70D53,03433875-A198-47D3-84D1-158EBC933B69,19171,NM-15694,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,210CRCS,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF5D740
E3EF8505-C8AF-4C9A-AA58-01A2FA45DDAE,C5465258-DAAE-4D9E-A61B-15A32F415B66,23168,NM-19691,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,D,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,H,0x000000001FF5D74E
C8501B55-58C2-43AB-9A11-021D22B22576,DF6182F5-6F30-440A-B171-15A39F9BB93C,30414,NM-26935,,,,280.0,O,,,Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,D,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,Data from Lynn Brandvold with NMBGMR chemistry lab.,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF5D74F
DEE3A403-4B92-594F-84D2-051EE380DE6A,C8FBC12F-49B7-7E41-8262-15C6F0EA7D35,41128,RA-101,,,,22.0,,,,Top of well casing.,2.4,2.0,,,Driller_7081fe79,,ConstructionNotes_6dc15b02,,,,,WaterNotes_0bc0144d,C,,StatusUserNotes_6f35cbb3,,0.0,1.0,1.0,,Notes_a967a8bb,0.0,,MonitorStatusReason_c9915973,,,,0x000000002A600226
BE40F14A-4F77-4D19-940C-000FF6A7370B,6E614CEC-DF19-4D02-B004-15D7CC951BF0,24847,NM-21370,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,O,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,O,Z,0x000000001FF5D76F
233E9684-1FC5-4FE8-A851-04A3BA19A3AB,0077DBD0-B176-4479-8907-15DB5FC56529,21373,NM-17896,,,,64.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF5D772
914AE0F9-433C-4800-A562-0246DE382C20,931AF92C-DB0A-4514-A6BF-167228BCD9FA,13988,NM-10511,,,,130.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,U,U,0x000000001FF5D7DD
4485D14D-4657-476C-B1C3-034A3CE8EAC7,D8FB0417-8BB8-4508-9D76-16C325EA705C,15045,NM-11568,,,,110.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF5D80C
9D8D4887-B378-4EE7-8FF5-004B5EA033B9,C7966111-08D7-4D62-9EDF-16DC4A93B4CD,23171,NM-19694,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,,0x000000001FF5D81E
CDA12D70-54BB-43CA-8328-0070AFC41186,EB4F3930-A5B3-407B-8665-17FD3F56C76A,22629,NM-19152,,,,420.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF5D8D5
B4E718E4-3910-4B9C-AF4E-03D779DF4105,486BA3A2-E165-466B-B621-18AC61F61DBE,14257,NM-10780,,,500.0,,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,210CRCS,,WaterNotes_0bc0144d,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,,0x000000001FF5D931
467D7271-0899-402A-AD57-0326D06D07BB,9B6CB486-3938-430D-9982-18D56F2574E0,27565,NM-24088,,,463.0,250.0,A,1959-01-01 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,N,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,N,0x000000001FF5D943
FB2F73B7-FE0F-4C13-BC9C-054A6EFF0B3D,F6356691-8D1D-4278-A569-18EBF74E1336,22383,NM-18906,,,,153.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,231SNRS,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,U,0x000000001FF5D94C
5A355530-1353-4700-A6B2-000905087D1C,70786048-8DF8-4726-8715-199BA64EC7E6,26496,NM-23019,,,,146.0,A,1988-08-01 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,O,U,0x000000001FF5D9B6
BF722974-BE25-4BA1-9731-04C349263F5C,843CDF75-26AA-46AB-ADFC-19C3C1E5EF4B,7236,NM-03759,,,,260.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF5D9CF
A5185974-C5B6-41A9-99B1-050698D28235,7EFAFCE5-1EE2-4176-893B-19F75486D113,14032,NM-10555,,,,100.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF5D9E8
4FDC3D70-11C2-44CA-87F5-009922CF9BD5,79164B35-9EC2-4392-A76A-1A20D7A1C5C1,24317,NM-20840,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,U,0x000000001FF5DA05
BD37F6FA-C326-4CFD-8C25-00BF39AEB648,15BD39A7-E171-4FB6-8F13-1A31C28C5DAB,33692,BW-0540,,,,64.0,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_f07205d3,,,,,WaterNotes_0bc0144d,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"McLean, J.S. (1970) Saline Ground-Water Resources of the Tularosa Basin, NM. Office of Saline Water, R&D Progress Rpt 561",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF5DA0C
447DD62F-2EC0-4C00-A730-003AA7AC2C86,D886502F-B693-4BF8-A018-1A4DE5D3B0E6,12296,NM-08819,,,,125.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,O,U,0x000000001FF5DA22
098257D5-2ACC-4376-8811-01D103AAB798,7147EBD4-D7F4-4E78-A39F-1A511BF73FBC,16795,NM-13318,,,,676.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,313SADR,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF5DA24
FEC283F3-D9C2-4FE1-AEFB-050F598EE363,B0E7D049-1CB8-405D-B5C2-1A74AFF76488,22709,NM-19232,,,,160.0,A,1981-04-29 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,211CRVC,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF5DA34
04C56388-A3CA-4B38-A55E-05B9BAECCEB6,EB442625-C157-4CAC-B42F-1B145F95189F,33538,BW-0386,,,,140.0,R,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,0.6666667,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110ALVM,,WaterNotes_830ce44b,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"McLean, J.S. (1970) Saline Ground-Water Resources of the Tularosa Basin, NM. Office of Saline Water, R&D Progress Rpt 561",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF5DA90
1BBD03AE-6E0E-47F1-9221-0024BCA7524A,32CBBC89-DC14-4502-AD19-1B7599DEB9D9,11849,NM-08372,,,,60.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF5DAC9
ACC34ABE-CD40-48BE-9DEC-03C5345709C6,F6933845-2857-4D9A-ADD5-1C63B4BF7E8C,32379,SD-0273,X,,65.0,65.0,R,,,WLs assumed bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,3.0,,,Driller_7081fe79,,ConstructionNotes_1deadfd7,,,110ALVM,,,,X,,,0.0,0.0,0.0,"HR5: Groundwater in the Sandia and Northern Manzano Mtns, NM (1980) Frank B. Titus, NM Bureau of Geology",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF5DB55
3E81A507-0BEC-459A-A154-010DAE7FEA28,D1D8E687-3D8E-42E1-8F4E-1D03F5F0C445,31029,MI-0087,,,,325.0,R,,,Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_6bdbf8bc,,ConstructionNotes_056726e7,,,321SGDC,,WaterNotes_0bc0144d,,S,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"Data from Groundwater Report 2: Geology & Groundwater Resources of San Miguel County, NM. (1951) NMBGMR by R.L. Griggs and G.E. Hendrickson.",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF5DB9C
23F629CB-3908-4ABE-BA19-015F9DFEFCD9,BEFC547E-4926-4CD5-9857-1D5E468B4C0A,22210,NM-18733,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF5DBD1
F89D37AE-7B47-4C34-A217-01A0F0B4A5EF,628D09AF-762F-4FC9-AAA0-1E0609CEE6DC,7402,NM-03925,,,596.0,550.0,A,1973-08-30 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,112SNTF,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,O,U,0x000000001FF5DC24
CC254D16-495F-4BF8-991D-03395786A356,0075012E-59E4-46B5-9E51-1E2DC07E7EB0,12636,NM-09159,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,D,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,H,0x000000001FF5DC39
13683A28-B058-4881-AABB-04C8EB01A364,7531BA88-50E5-4C1F-A672-1E4D9615E836,7837,NM-04360,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF5DC4A
7B428A8D-47EC-4A22-80B8-0308CA31D016,3D1934BD-7AF1-4D4F-AB5D-1E99F199B8D3,34239,DA-0035,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,112SNTF,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"HR-1: Geology & Ground-Water Resources of Central & Western Dona Ana County, NM (1971) King, W.E., Hawley, J.W., Taylor, A.M. and Wilson, R.P. New Mexico Bureau of Geology",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF5DC79
E97E8690-6403-469B-93D1-044897327E22,640DAB3A-E74F-4379-94B6-1E9B15C62279,13974,NM-10497,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF5DC7D
ADCAF227-41C5-478C-8E57-0549833AAC57,B0E0A18A-86F5-478A-8413-1E9F5C0F2F12,11187,NM-07710,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,I,0x000000001FF5DC81
F52A1274-9F07-4466-9999-021E2E0A4C00,C58B03D8-982C-468A-991B-1F0C8B05ADA8,6898,BC-0030,S-01679,,,127.0,R,,,,0.4,,,,Driller_7081fe79,,ConstructionNotes_ee2ccb3c,,,231CHNL,,WaterNotes_0bc0144d,I,D,StatusUserNotes_6f35cbb3,H,0.0,0.0,0.0,"Bernalillo County, Sara Chudnoff",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x00000000216E3334
B997CB36-B06E-434F-A3CA-01AF3B445019,62E0144A-831F-43C8-9707-1F65036B4765,35547,TO-0109,,,,130.0,R,1948-01-01 00:00:00.000,R,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,1.333333,,,Driller_e8b2331e,,ConstructionNotes_4774f125,,,112QTBF,,WaterNotes_e8b135aa,,I,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"GW5: Geology and Ground-Water Resources of Torrance County, NM (1957) R.E. Smith, NM Bureau of Geology",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF5DCEE
E5AE0BBE-D1E3-408C-B148-02403ABC4753,84E1489A-36E8-43E4-99D2-1F6F94C2B021,27366,NM-23889,,,350.0,350.0,A,1992-10-01 00:00:00.000,A,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,C,,325MDER,,WaterNotes_0bc0144d,,D,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,H,0x000000001FF5DCF5
88C7D999-A422-4711-A1CA-01557BD270C0,86DA36FE-42AB-4A5C-9336-1F863DC4DD35,34488,CX-0041,,,,127.0,R,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,211DKOT,,WaterNotes_0bc0144d,,DL,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"GW-1: Geology & Ground-Water Resources of the Eastern Part of Colfax Cty, NM (1948) Griggs, Roy L., NMBGMR",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF5DD08
9A10BABD-F60A-4D9E-ABA1-0128C9F6CEE4,C4F0FD5E-38A2-4B2A-A16F-1FD113B9BD8E,13571,NM-10094,,,,185.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,110AVMB,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF5DD3C
21A3F4E8-6E9B-46D6-B934-022E2A136D8F,0670240C-664F-4533-9547-208BE6F91FA0,11135,NM-07658,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,L,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,S,0x000000001FF5DDAB
66CEDBF1-ECE2-493A-97BA-010A24640D57,54097883-5773-4C24-8FCE-2134EC0A8183,19365,NM-15888,,,,125.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,121OGLL,,WaterNotes_0bc0144d,,D,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,H,0x000000001FF5DE0B
9E3FCEE0-A86B-49BA-8F31-05172FA52BDC,0A4C2B69-1F7C-45C2-B333-213E021838F8,35252,ED-0265,,,,,,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,2.0,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,312RSLR,,WaterNotes_0bc0144d,,X,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"GW3: Geology and Ground-Water Resources of Eddy County, NM (1952) G.E. Hendrickson & R.S. Jones, NM Bureau of Geology",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF5DE15
61440273-2B14-475A-A705-041366CAAF40,787CEC5C-8406-4CA1-8954-215F0154D636,33308,BW-0146,,,,44.0,R,1953-01-01 00:00:00.000,R,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,0.3333333,,,Driller_7081fe79,,ConstructionNotes_c3a4d49b,,,110ALVM,,WaterNotes_4d7162d5,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,"McLean, J.S. (1970) Saline Ground-Water Resources of the Tularosa Basin, NM. Office of Saline Water, R&D Progress Rpt 561",Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,,,0x000000001FF5DE2A
AB54A1DE-00A5-4DB0-9E6D-060EAA2CF757,DDA9EE76-B859-40BA-A4AF-221558E08711,26869,NM-23392,,,,234.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,,,WaterNotes_0bc0144d,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,,0x000000001FF5DE98
C6E5EB69-832B-4B76-8A59-03491201F940,35C5F184-94CC-4A24-9F08-22251E2BBE30,3669,NM-01114,,,,48.0,A,,,WLs reported bgs. Entered zero for mp height for calculated fields. Actual MP height may not be zero.,0.0,,,,Driller_7081fe79,,ConstructionNotes_08d4810a,,,231SNRS,,WaterNotes_0bc0144d,,,StatusUserNotes_6f35cbb3,,0.0,0.0,0.0,USGS,Notes_395ea758,0.0,,MonitorStatusReason_c9915973,,W,,0x000000001FF5DEA0
